Type,Title,Location,Bedrooms,Bathrooms,Space,Price
Twin House,Twin House For Sale (5 Beedroom) Inst On 14 YRS,"Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",5 bedrooms,5 bathrooms,220 sqm,"800,000 EGP"
Townhouse,Town middle layan for sale - New Cairo,"Layan Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,260 sqm,"5,150,000 EGP"
Villa,finished villa in zed east with 5% over 8 years,"Zed East, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,254 sqm,"18,500,000 EGP"
Twin House,Twin house l Mivida l Open view l Semi finished,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,3 bathrooms,320 sqm,"12,800,000 EGP"
Villa,فيلا للبيع 288 متر بالشروق على طريق السويس مباشرة,"Maadi View, El Shorouk Compounds, Shorouk City, Cairo",4 bedrooms,5 bathrooms,288 sqm,"590,000 EGP"
Twin House,Twin house | Mivida | Finished | Prime location,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bathrooms,325 sqm,,"13,000,000 EGP"
iVilla,I Villa A garden under Market Price at MVHP .,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,3 bathrooms,278 sqm,"4,600,000 EGP"
Chalet,Own your chalet 125m next to Marassi north coast,"Masaya, Sidi Abdel Rahman, North Coast",2 bedrooms,2 bathrooms,125 sqm,"260,000 EGP"
Apartment,Apartment for Sale 175 m Louran,"Al Geish Road, Laurent, Hay Sharq, Alexandria",3 bedrooms,2 bathrooms,175 sqm,"2,500,000 EGP"
Apartment,"Old price, Delivary 2023.last installments2025","Zed Towers, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",2 bedrooms,2 bathrooms,100 sqm,"1,889,300 EGP"
Chalet,Chalet 2 Bedrooms Furnished Installment in Marina,"Marassi, Sidi Abdel Rahman, North Coast",2 bedrooms,1 bathroom,93 sqm,"4,660,000 EGP"
Villa,Villa for sale at the lowest price and in Mivida,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",6 bedrooms,5 bathrooms,475 sqm,"16,500,000 EGP"
Apartment,0% DP over 9 y f.finished apartment for sale,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,3 bathrooms,172 sqm,"5,500,000 EGP"
Penthouse,Own Now Chalet Penthouse With 10% dp Sea view,"Mesca, Soma Bay, Safaga, Hurghada, Red Sea",3 bedrooms,2 bathrooms,,"6,510,000 EGP"
Apartment,"35% discount, apartment 180 m,garden 90m inst 10 y","Castle Landmark, New Capital Compounds, New Capital City, Cairo",3 bedrooms,3 bathrooms,180 sqm,"200,000 EGP"
Townhouse,"Townhouse for sale 145m Mountain View, North Coast","Mountain View, Ras Al Hekma, North Coast",3 bedrooms,3 bathrooms,150 sqm,"4,214,590 EGP"
Villa,Twin House for sale at Hacienda Bay,"Hacienda Bay, Sidi Abdel Rahman, North Coast",8 bedrooms,8 bathrooms,653 sqm,"6,000,000 EGP"
Chalet,Chalet 251m Direct to Marina Very Special View,"Marassi, Sidi Abdel Rahman, North Coast",3 bedrooms,3 bathrooms,251 sqm,"20,500,000 EGP"
Apartment,ادفع 260 الف و امتلك و حدتك بكومباوند ذا بروكز,"The brooks, El Katameya Compounds, El Katameya, New Cairo City, Cairo",3 bedrooms,2 bathrooms,155 sqm,"260,000 EGP"
Villa,villa early delivery5%dp with luxury of Guna,"O West, 6 October Compounds, 6 October City, Giza",6 bedrooms,5 bathrooms,840 sqm,"21,000,000 EGP"
Apartment,Apartment for sale in O WEST Tulwa phase 1,"O West, 6 October Compounds, 6 October City, Giza",2 bedrooms,3 bathrooms,150 sqm,"2,400,000 EGP"
Villa,Villa|Immediate Receipt|Hacienda Bay|Golf View,"Hacienda Bay, Sidi Abdel Rahman, North Coast",7 bedrooms,7 bathrooms,360 sqm,"13,645,000 EGP"
Apartment,Special Location 200 m in Stone Residence .,"Stone Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,200 sqm,"2,100,000 EGP"
Penthouse,"Penthouse Double view lagoon , golf and lake","Marassi, Sidi Abdel Rahman, North Coast",3 bedrooms,3 bathrooms,200 sqm,"7,000,000 EGP"
Apartment,"apartment of 150 ma ground , garden of 145 m","Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,150 sqm,"1,125,000 EGP"
Villa,mivida For sale villa very prime location view,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,391 sqm,"16,500,000 EGP"
Twin House,Tucana Phase Now Twin House For Sale With Garden,"Azha, Al Ain Al Sokhna, Suez",3 bedrooms,3 bathrooms,210 sqm,"4,350,000 EGP"
Duplex,I Villa Garden Lagoon Park 10% Down payment,"Mountain View iCity October, 6 October Compounds, 6 October City, Giza",3 bedrooms,3 bathrooms,200 sqm,"3,620,000 EGP"
Penthouse,"Penthouse 275m for sale, pool View ,in Catania","Marassi, Sidi Abdel Rahman, North Coast",3 bedrooms,3 bathrooms,275 sqm,"8,500,000 EGP"
Villa,Standalone L850m For Sale in Gardenia Springs,"Gardenia Springs, Ext North Inves Area, New Cairo City, Cairo",5 bedrooms,5 bathrooms,850 sqm,"9,500,000 EGP"
Villa,Villa for sale in the 90s with a lake view,"Stone Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,4 bathrooms,344 sqm,"1,000,000 EGP"
Townhouse,Townhouse middle for sale in Owest,"O West, 6 October Compounds, 6 October City, Giza",3 bedrooms,3 bathrooms,202 sqm,"4,700,000 EGP"
Apartment,Ismailia Square Masr El Gedida Apartment for Sale,"Ismailia Square, El Ismailia Square, Heliopolis - Masr El Gedida, Cairo",3 bedrooms,3 bathrooms,235 sqm,"3,300,000 EGP"
Villa,Large V | directly to the best view in SODIC EAST,"Sodic East, 6th District, New Heliopolis, Cairo",6 bedrooms,7 bathrooms,560 sqm,"12,535,000 EGP"
Apartment,Apartment for sale Fifth Settlement 3 rooms 10%dp,"The brooks, El Katameya Compounds, El Katameya, New Cairo City, Cairo",2 bedrooms,1 bathroom,94 sqm,"191,000 EGP"
Townhouse,Amazing Townhouse in Azzar 1 Middle Amazing View,"Azzar, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,237 sqm,"3,600,000 EGP"
Townhouse,Corner Townhouse For Sale in Dyar park 260 Sqm,"Dyar Park, Ext North Inves Area, New Cairo City, Cairo",4 bedrooms,4 bathrooms,260 sqm,"6,500,000 EGP"
Villa,MV with Basement For Sale in Sodic Villette CORNER,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,600 sqm,"14,800,000 EGP"
Twin House,Twin house Swane Lake Residence -With Installments,"Swan Lake Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,3 bathrooms,276 sqm,"14,624,832 EGP"
Penthouse,Penthouse in New Cairo - installments over15 years,"Rock Vera, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,194 sqm,"1,933,000 EGP"
Chalet,Chalet Prime Location At Marassi Emaar,"Marassi, Sidi Abdel Rahman, North Coast",3 bedrooms,2 bathrooms,140 sqm,"4,000,000 EGP"
Chalet,Chalet 3Br Furnished Good Price Facing North Sale,"Marassi, Sidi Abdel Rahman, North Coast",3 bedrooms,2 bathrooms,140 sqm,"7,200,000 EGP"
Apartment,Apartment for sale in Mivida Compound (Avenues),"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,200 sqm,"7,046,223 EGP"
Villa,stand alone villa for sale at katamya palms,"Katameya Palms, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,4 bathrooms,575 sqm,"12,000,000 EGP"
Chalet,Fully finished Chalet 3 Beds in Palm Hills Alamein,"Palm Hills, New Alamein City, North Coast",3 bedrooms,3 bathrooms,145 sqm,"5,900,000 EGP"
Villa,Standalone | Finished | Private Pool | Allegria,"Allegria, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",3 bedrooms,5 bathrooms,900 sqm,"23,000,000 EGP"
Chalet,Senior Chalet + Pool Cabin on Sea in Hacienda Red,"Hacienda, North Coast",3 bedrooms,4 bathrooms,190 sqm,"12,000,000 EGP"
Villa,stand alone villa for sale at katamya palms,"Katameya Palms, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,4 bathrooms,575 sqm,"12,000,000 EGP"
Chalet,Fully finished Chalet 3 Beds in Palm Hills Alamein,"Palm Hills, New Alamein City, North Coast",3 bedrooms,3 bathrooms,145 sqm,"5,900,000 EGP"
Villa,Standalone | Finished | Private Pool | Allegria,"Allegria, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",3 bedrooms,5 bathrooms,900 sqm,"23,000,000 EGP"
Chalet,Senior Chalet + Pool Cabin on Sea in Hacienda Red,"Hacienda, North Coast",3 bedrooms,4 bathrooms,190 sqm,"12,000,000 EGP"
Duplex,Ivilla roof corner in mountain view Hyde park,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,305 sqm,"4,500,000 EGP"
Apartment,VGK palmhills 163M prim location Fully finishing,"Village Gardens Katameya, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,2 bathrooms,163 sqm,"2,650,000 EGP"
Apartment,Apartment / 3 Bedrooms / Eastown / Sodic / 210 m.,"Eastown, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,210 sqm,"5,000,000 EGP"
Chalet,chalet in mountian view ras elhekma north coast,"Mountain View, Ras Al Hekma, North Coast",2 bedrooms,2 bathrooms,92 sqm,"2,274,912 EGP"
iVilla,For Sale Finished iVilla in Mountain View HydePark,"Mountain View Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,5 bathrooms,300 sqm,"5,800,000 EGP"
Chalet,Apt With Garden 216m In D-Bay With Install Over 8Y,"D Bay, Qesm Marsa Matrouh, North Coast",2 bedrooms,2 bathrooms,100 sqm,"430,000 EGP"
Twin House,SALE Twinhouse kingsrange golf view installments,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",5 bedrooms,5 bathrooms,375 sqm,"9,500,000 EGP"
Twin House,Premium Location for Twin-house - El Patio ORO,"El Patio Oro, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,311 sqm,"6,400,000 EGP"
Townhouse,3 BEDS TOWN HOUSE AT NORTH COAST|MOUNTAIN VIEW,"Mountain View, Ras Al Hekma, North Coast",3 bedrooms,3 bathrooms,170 sqm,"4,900,000 EGP"
Apartment,Hot Offer ! Fully furnished in a 5 stars hotel !,"Stella Makadi Gardens, Makadi, Hurghada, Red Sea",2 bedrooms,1 bathroom,140 sqm,"1,400,000 EGP"
Villa,Small Villa For Sale in Sodic Villette 600m,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,600 sqm,"12,800,000 EGP"
Villa,Ready to deliver Villa with 0 downpayment over 10y,"Badya Palm Hills, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",4 bedrooms,3 bathrooms,220 sqm,"5,000,000 EGP"
Hotel Apartment,hotel apartment in new capital city OAKS,"I business park, Downtown Area, New Capital City, Cairo",1 bedroom,1 bathroom,60 sqm,"2,568,000 EGP"
Apartment,Apt for sale 150 m in Jayd Fifth Settlement 0% DP,"JAYD Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,150 sqm,"140,000 EGP"
Penthouse,Pent house sea view resale in Katameya Coast .,"katameya coast, Qesm Ad Dabaah, North Coast",2 bedrooms,2 bathrooms,175 sqm,"5,500,000 EGP"
Penthouse,Prime Penthouse Fully Finished 10% Down Payment,"Mountain View, Ras Al Hekma, North Coast",2 bedrooms,2 bathrooms,85 sqm,"2,650,000 EGP"
Apartment,ready to move // with garden // in installments,"Capital Gardens Palm Hills, Mostakbal City Compounds, Mostakbal City - Future City, Cairo",3 bedrooms,2 bathrooms,168 sqm,"3,959,600 EGP"
Villa,Villas for sale in Taj City Front Mirage City,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",6 bedrooms,7 bathrooms,712 sqm,"3,000,000 EGP"
Villa,Twin house in Greens Sheikh Zayed for sale 430,"Street 10, Greens, 6th District, Sheikh Zayed City, Giza",4 bedrooms,4 bathrooms,430 sqm,"7,400,000 EGP"
Villa,Standalone for sale in lake View 1000m,"Lake View, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",6 bedrooms,6 bathrooms,900 sqm,"28,500,000 EGP"
Chalet,Chalet for sale at golf porto marina (2 bedrooms),"Golf Porto Marina, Al Alamein, North Coast",2 bedrooms,1 bathroom,65 sqm,"1,000,000 EGP"
Twin House,Twin house with installments in golf extension,"Palm Hills Golf Extension, Al Wahat Road, 6 October City, Giza",4 bedrooms,4 bathrooms,380 sqm,"5,100,000 EGP"
Villa,"Own your villa in Lake West 2, on the Dahshur link","Lake West, Sheikh Zayed Compounds, Sheikh Zayed City, Giza",6 bedrooms,6 bathrooms,282 sqm,"6,870,000 EGP"
Apartment,Apartment in Boulevard Mivida view pool for sale,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,2 bathrooms,133 sqm,"3,400,000 EGP"
Villa,Amazing villa with SWIMMING POOL | Ready to move,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,500 sqm,"15,500,000 EGP"
Apartment,Ground floor 185m + Garden 80m in Fifth Settlement,"Bait Alwatan, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,185 sqm,"1,535,000 EGP"
Duplex,Duplex fully finished 580 m close to sea,"Hacienda Bay, Sidi Abdel Rahman, North Coast",3 bedrooms,3 bathrooms,580 sqm,Ask for price
Twin House,Twin House| Mivida |Fully finished,"Mivida, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,341 sqm,"16,400,000 EGP"
Hotel Apartment,Own hotel apartment fully finished-installment 10y,"D-Square, Downtown Area, New Capital City, Cairo",1 bedroom,1 bathroom,62 sqm,"1,934,400 EGP"
Chalet,sea view chalet in Azha North Coast 5% Downpayment,"Fouka Bay, Qesm Marsa Matrouh, North Coast",2 bedrooms,2 bathrooms,115 sqm,"260,000 EGP"
Twin House,Twinhouse For Sale in Les Rois New Cairo Finished,"Les Rois, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",7 bathrooms,525 sqm,,"13,500,000 EGP"
Apartment,Apartment for sale in il bosco Dp 10%,"IL Bosco, New Capital Compounds, New Capital City, Cairo",2 bedrooms,2 bathrooms,126 sqm,"2,340,000 EGP"
Villa,Villa for sale 530m Mountain View Ras Al Hekma,"Mountain View, Ras Al Hekma, North Coast",4 bedrooms,4 bathrooms,580 sqm,Ask for price
Chalet,Ground Chalet sea view fully finished in GAIA,"Gaia, Ras Al Hekma, North Coast",3 bedrooms,2 bathrooms,142 sqm,"220,000 EGP"
Apartment,Own your apartment in RI8 Compound | New capital,"Oia, New Capital Compounds, New Capital City, Cairo",3 bedrooms,3 bathrooms,136 sqm,Ask for price
Chalet,Chalet Fully finished Kitchen appliances and AC,"Telal Alamein, Sidi Abdel Rahman, North Coast",2 bedrooms,2 bathrooms,110 sqm,"5,200,000 EGP"
Chalet,With15% DP! Own a finished chalet in Mountain View,"Mountain View, Ras Al Hekma, North Coast",2 bedrooms,2 bathrooms,85 sqm,"360,000 EGP"
Apartment,Apartment 134 m for sale with installments in Aeon,"Aeon, 6 October Compounds, 6 October City, Giza",2 bedrooms,3 bathrooms,134 sqm,"2,718,708 EGP"
Apartment,apartment 145m2 For sale at Hyde Park New Cairo .,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,3 bathrooms,145 sqm,"2,300,000 EGP"
Chalet,Chalet With Prime Location At Marassi Emaar,"Marassi, Sidi Abdel Rahman, North Coast",3 bedrooms,2 bathrooms,171 sqm,"3,500,000 EGP"
Chalet,"For Sale Upper Senior chalet , Hacienda Bay ..","Hacienda Bay, Sidi Abdel Rahman, North Coast",4 bedrooms,4 bathrooms,280 sqm,"4,000,000 EGP"
Villa,Villa 5 Bedrooms Direct Lake Very Prime Location,"Marassi, Sidi Abdel Rahman, North Coast",5 bedrooms,4 bathrooms,400 sqm,"29,000,000 EGP"
Twin House,Largest Twin house Prime location Golf extension,"Palm Hills Golf Extension, Al Wahat Road, 6 October City, Giza",5 bathrooms,487 sqm,,"8,700,000 EGP"
Duplex,Fully finished with semi smart system // i vlla //,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,305 sqm,"5,350,000 EGP"
Twin House,Twinhouse 3 Bed Fully Finished Over 6 Years,"Silver Sands, Qesm Marsa Matrouh, North Coast",3 bedrooms,4 bathrooms,186 sqm,"10,700,000 EGP"
Apartment,Sea view apartment in unique location in Hurghada,"Touristic Center, Hurghada, Red Sea",3 bedrooms,2 bathrooms,132 sqm,"1,923,900 EGP"
